scenario_id,method_name,split,status,arrival_normalized_weighted_goodput,completion_fraction,n_steps,n_llf_steps,n_reserve_steps,transition_count,kv_util_at_transition_mean,n_admission_decisions_differ_from_both_parents,tau_urgent
kvp2.bulk24.phasemiddle.tighttight.s20260915,least_laxity_first,ood,success,0.38235294117647056,1.0,3651,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260915,kv_adaptive_reserve_child,ood,success,0.6470588235294118,1.0,4208,1034,3174,2,0.8636666666666667,0,2
kvp2.bulk24.phasemiddle.tighttight.s20260915,contextual_top1,ood,success,0.6470588235294118,nan,0,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260915,hard_conditional,ood,success,0.38235294117647056,nan,0,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260915,best_fixed_parent,ood,success,0.6470588235294118,nan,0,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260915,parent_oracle,ood,success,0.6470588235294118,nan,0,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260915,oracle_after_child,ood,success,0.6470588235294118,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,kv_constrained_online,train,success,0.9117647058823529,1.0,3219,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,least_laxity_first,train,success,0.7941176470588235,1.0,2895,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,kv_adaptive_reserve_child,train,success,0.9705882352941176,1.0,3009,1429,1580,6,0.9846666666666666,24,2
kvp2.bulk24.phaselate.tightloose.s20260910,contextual_top1,train,success,0.9117647058823529,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,hard_conditional,train,success,0.7941176470588235,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,best_fixed_parent,train,success,0.9117647058823529,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,parent_oracle,train,success,0.9117647058823529,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,oracle_after_child,train,success,0.9705882352941176,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,kv_constrained_online,train,success,0.8823529411764706,1.0,3702,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,least_laxity_first,train,success,0.7058823529411765,1.0,3496,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,kv_adaptive_reserve_child,train,success,0.9117647058823529,1.0,3915,1549,2366,6,0.9126944444444445,26,2
kvp2.bulk24.phaselate.tightloose.s20260911,contextual_top1,train,success,0.8823529411764706,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,hard_conditional,train,success,0.7058823529411765,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,best_fixed_parent,train,success,0.8823529411764706,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,parent_oracle,train,success,0.8823529411764706,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,oracle_after_child,train,success,0.9117647058823529,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260912,kv_constrained_online,val,success,0.9705882352941176,1.0,3110,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260912,least_laxity_first,val,success,0.7941176470588235,1.0,2843,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260912,kv_adaptive_reserve_child,val,success,0.9411764705882353,1.0,3018,1508,1510,8,0.9668749999999999,23,2
kvp2.bulk24.phaselate.tightloose.s20260912,contextual_top1,val,success,0.9705882352941176,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260912,hard_conditional,val,success,0.7941176470588235,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260912,best_fixed_parent,val,success,0.9705882352941176,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260912,parent_oracle,val,success,0.9705882352941176,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260912,oracle_after_child,val,success,0.9705882352941176,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,kv_constrained_online,test,success,0.8823529411764706,1.0,3642,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,least_laxity_first,test,success,0.8235294117647058,1.0,3391,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,kv_adaptive_reserve_child,test,success,0.9117647058823529,1.0,3529,1414,2115,10,0.89125,22,2
kvp2.bulk24.phaselate.tightloose.s20260913,contextual_top1,test,success,0.8823529411764706,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,hard_conditional,test,success,0.8235294117647058,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,best_fixed_parent,test,success,0.8823529411764706,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,parent_oracle,test,success,0.8823529411764706,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,oracle_after_child,test,success,0.9117647058823529,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,kv_constrained_online,ood,success,0.9411764705882353,1.0,3032,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,least_laxity_first,ood,success,0.8235294117647058,1.0,2661,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,kv_adaptive_reserve_child,ood,success,0.9705882352941176,1.0,2821,1537,1284,2,0.9073333333333333,25,2
kvp2.bulk24.phaselate.tightloose.s20260914,contextual_top1,ood,success,0.9411764705882353,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,hard_conditional,ood,success,0.8235294117647058,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,best_fixed_parent,ood,success,0.9411764705882353,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,parent_oracle,ood,success,0.9411764705882353,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,oracle_after_child,ood,success,0.9705882352941176,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,kv_constrained_online,ood,success,0.7647058823529411,1.0,3971,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,least_laxity_first,ood,success,0.6470588235294118,1.0,3735,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,kv_adaptive_reserve_child,ood,success,0.7647058823529411,1.0,3971,1065,2906,4,0.9263750000000001,0,2
kvp2.bulk24.phaselate.tightloose.s20260915,contextual_top1,ood,success,0.7647058823529411,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,hard_conditional,ood,success,0.6470588235294118,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,best_fixed_parent,ood,success,0.7647058823529411,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,parent_oracle,ood,success,0.7647058823529411,nan,0,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,oracle_after_child,ood,success,0.7647058823529411,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,kv_constrained_online,train,success,0.7058823529411765,1.0,3047,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,least_laxity_first,train,success,0.5,1.0,2895,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,kv_adaptive_reserve_child,train,success,0.6764705882352942,1.0,2953,779,2174,2,1.0246666666666666,26,2
kvp2.bulk24.phaselate.tighttight.s20260910,contextual_top1,train,success,0.7058823529411765,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,hard_conditional,train,success,0.5,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,best_fixed_parent,train,success,0.7058823529411765,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,parent_oracle,train,success,0.7058823529411765,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,oracle_after_child,train,success,0.7058823529411765,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,kv_constrained_online,train,success,0.7352941176470589,1.0,3800,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,least_laxity_first,train,success,0.4117647058823529,1.0,3496,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,kv_adaptive_reserve_child,train,success,0.7058823529411765,1.0,3902,1656,2246,4,0.9831666666666667,26,2
kvp2.bulk24.phaselate.tighttight.s20260911,contextual_top1,train,success,0.7352941176470589,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,hard_conditional,train,success,0.4117647058823529,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,best_fixed_parent,train,success,0.7352941176470589,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,parent_oracle,train,success,0.7352941176470589,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,oracle_after_child,train,success,0.7352941176470589,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,kv_constrained_online,val,success,0.7352941176470589,1.0,3211,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,least_laxity_first,val,success,0.5294117647058824,1.0,2843,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,kv_adaptive_reserve_child,val,success,0.7647058823529411,1.0,3203,1265,1938,4,0.9102083333333333,16,2
kvp2.bulk24.phaselate.tighttight.s20260912,contextual_top1,val,success,0.7352941176470589,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,hard_conditional,val,success,0.5294117647058824,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,best_fixed_parent,val,success,0.7352941176470589,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,parent_oracle,val,success,0.7352941176470589,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,oracle_after_child,val,success,0.7647058823529411,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,kv_constrained_online,test,success,0.6470588235294118,1.0,3647,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,least_laxity_first,test,success,0.5294117647058824,1.0,3391,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,kv_adaptive_reserve_child,test,success,0.5882352941176471,1.0,3664,1268,2396,4,0.8630416666666666,20,2
kvp2.bulk24.phaselate.tighttight.s20260913,contextual_top1,test,success,0.6470588235294118,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,hard_conditional,test,success,0.5294117647058824,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,best_fixed_parent,test,success,0.6470588235294118,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,parent_oracle,test,success,0.6470588235294118,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,oracle_after_child,test,success,0.6470588235294118,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,kv_constrained_online,ood,success,0.7941176470588235,1.0,3107,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,least_laxity_first,ood,success,0.5294117647058824,1.0,2661,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,kv_adaptive_reserve_child,ood,success,0.8529411764705882,1.0,3095,1677,1418,2,0.7769999999999999,24,2
kvp2.bulk24.phaselate.tighttight.s20260914,contextual_top1,ood,success,0.7941176470588235,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,hard_conditional,ood,success,0.5294117647058824,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,best_fixed_parent,ood,success,0.7941176470588235,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,parent_oracle,ood,success,0.7941176470588235,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,oracle_after_child,ood,success,0.8529411764705882,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,kv_constrained_online,ood,success,0.6470588235294118,1.0,4047,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,least_laxity_first,ood,success,0.35294117647058826,1.0,3735,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,kv_adaptive_reserve_child,ood,success,0.6470588235294118,1.0,4047,1335,2712,4,0.907625,0,2
kvp2.bulk24.phaselate.tighttight.s20260915,contextual_top1,ood,success,0.6470588235294118,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,hard_conditional,ood,success,0.35294117647058826,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,best_fixed_parent,ood,success,0.6470588235294118,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,parent_oracle,ood,success,0.6470588235294118,nan,0,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,oracle_after_child,ood,success,0.6470588235294118,nan,0,,,,,,
