axis,branch_id,branch_type,candidate_canonical_action_id,candidate_hash_roundtrip_match,completed_count,completed_ids_hash,condition_id,continuation_policy,decision_step,first_step_warning_count,first_step_warnings,forced_once,live_fingerprint_unchanged,mean_latency,median_latency,original_live_state_not_mutated,outside_population_completed_count,p95_latency,policy_forever_switch,population_count,population_ids_hash,regime_stage,sbs_hash_match,source_dataset,state_id,unfinished_count,validity_class,window_index
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::kv_16000::step25767::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,5,2798ea3526c0e9112d247890e7fdca1a796eb6dc9768a10ba46fd4a94a304162,kv_16000,kv_constrained_online,25767,0,,True,True,0.03512110633850156,0.03591296577453562,True,195,0.05158492279052709,False,5,2798ea3526c0e9112d247890e7fdca1a796eb6dc9768a10ba46fd4a94a304162,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::kv_16000::step25767,0,VALID,1
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::kv_16000::step25767::f3cafdad2f7c51fd1c8e7c2f9e0d2f882e0bffb76ab32d61cefa301896374b11,COUNTERFACTUAL,f3cafdad2f7c51fd1c8e7c2f9e0d2f882e0bffb76ab32d61cefa301896374b11,True,5,2798ea3526c0e9112d247890e7fdca1a796eb6dc9768a10ba46fd4a94a304162,kv_16000,kv_constrained_online,25767,0,,True,True,0.033521106338501735,0.030912965774536616,True,195,0.049184922790527,False,5,2798ea3526c0e9112d247890e7fdca1a796eb6dc9768a10ba46fd4a94a304162,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::kv_16000::step25767,0,VALID,1
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w7::faithful::active_4::step2798::sbs_reference,SBS_REFERENCE,e651cf1854782b8608ea2725ae9803c4698ce33ff554a05d48d57df70a8f242b,,134,1622cc2eabd59c307046453a5b70ef7ae95eb7e5f4b064b267e912a111b32088,active_4,kv_constrained_online,2798,0,,True,True,0.03235025217995756,0.0188689966201796,True,66,0.09209232559204032,False,134,1622cc2eabd59c307046453a5b70ef7ae95eb7e5f4b064b267e912a111b32088,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w7::faithful::active_4::step2798,0,VALID,7
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w7::faithful::active_4::step2798::56329a3de17abe38de289304f0be721e8d30f7fcadbd2bef526eb846575a1578,COUNTERFACTUAL,56329a3de17abe38de289304f0be721e8d30f7fcadbd2bef526eb846575a1578,True,134,1622cc2eabd59c307046453a5b70ef7ae95eb7e5f4b064b267e912a111b32088,active_4,kv_constrained_online,2798,0,,True,True,0.03260398352324115,0.0188689966201796,True,66,0.09209232559204032,False,134,1622cc2eabd59c307046453a5b70ef7ae95eb7e5f4b064b267e912a111b32088,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w7::faithful::active_4::step2798,0,VALID,7
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w7::faithful::active_4::step2798::a615042ae6c94a838501167c3df2a0090489ef5868fef550a168c2ae05d2d438,COUNTERFACTUAL,a615042ae6c94a838501167c3df2a0090489ef5868fef550a168c2ae05d2d438,True,134,1622cc2eabd59c307046453a5b70ef7ae95eb7e5f4b064b267e912a111b32088,active_4,kv_constrained_online,2798,0,,True,True,0.03237264023965906,0.0188689966201796,True,66,0.09209232559204032,False,134,1622cc2eabd59c307046453a5b70ef7ae95eb7e5f4b064b267e912a111b32088,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w7::faithful::active_4::step2798,0,VALID,7
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2890::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,kv_16000,kv_constrained_online,2890,0,,True,True,0.06558723574671257,0.026695959091186605,True,171,0.33689466667175244,False,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2890,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2890::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,COUNTERFACTUAL,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,True,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,kv_16000,kv_constrained_online,2890,0,,True,True,0.05441482195360914,0.028434127807617227,True,171,0.15409725799560534,False,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2890,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3149::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,15,49afa206f0c6d69507dbf9967a97bf7665875ee99bf50ad2c174a931da205ecb,kv_16000,kv_constrained_online,3149,0,,True,True,0.08755282338460292,0.026695959091186605,True,185,0.43068168029785153,False,15,49afa206f0c6d69507dbf9967a97bf7665875ee99bf50ad2c174a931da205ecb,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3149,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3149::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,COUNTERFACTUAL,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,True,15,49afa206f0c6d69507dbf9967a97bf7665875ee99bf50ad2c174a931da205ecb,kv_16000,kv_constrained_online,3149,0,,True,True,0.07921949005126955,0.02663101387023925,True,185,0.37364247894287106,False,15,49afa206f0c6d69507dbf9967a97bf7665875ee99bf50ad2c174a931da205ecb,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3149,0,VALID,11
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step1916::sbs_reference,SBS_REFERENCE,50379c8640d95491a919755293a9b743c92f1f95a6cbf993b86289570c2a8ce7,,154,3fa678f732c2567fc2c08a928ac54e3cb0661c9d6b956a8ae796c495e9d2b6c7,active_4,kv_constrained_online,1916,0,,True,True,0.034627666931647955,0.01895556640624818,True,46,0.11581058340072552,False,154,3fa678f732c2567fc2c08a928ac54e3cb0661c9d6b956a8ae796c495e9d2b6c7,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step1916,0,VALID,31
