scenario_id,method_name,split,status,arrival_normalized_weighted_goodput,completion_fraction,n_steps,peak_kv,n_llf_steps,n_reserve_steps,transition_count,kv_util_at_transition_mean,n_admission_decisions_differ_from_both_parents,tau_urgent
kvp2.bulk24.phaseearly.tighttight.s20260910,parent_oracle,train,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260910,oracle_after_child,train,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260910,oracle_after_hysteresis_child,train,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260911,kv_constrained_online,train,success,0.7352941176470589,1.0,3479,1.2685,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260911,least_laxity_first,train,success,0.5,1.0,3522,1.1748333333333334,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260911,kv_adaptive_reserve_child,train,success,0.7647058823529411,1.0,3443,1.2528333333333332,775,2668,4,0.940625,22,2
kvp2.bulk24.phaseearly.tighttight.s20260911,kv_adaptive_reserve_hysteresis_child,train,success,0.7058823529411765,1.0,3795,1.1636666666666666,1537,2258,2,0.6295833333333334,21,2
kvp2.bulk24.phaseearly.tighttight.s20260911,contextual_top1,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260911,hard_conditional,train,success,0.5,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260911,best_fixed_parent,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260911,parent_oracle,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260911,oracle_after_child,train,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260911,oracle_after_hysteresis_child,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260912,kv_constrained_online,val,success,0.7647058823529411,1.0,3121,1.116,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260912,least_laxity_first,val,success,0.6470588235294118,1.0,2834,1.1531666666666667,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260912,kv_adaptive_reserve_child,val,success,0.7647058823529411,1.0,3121,1.116,609,2512,2,0.7705,0,2
kvp2.bulk24.phaseearly.tighttight.s20260912,kv_adaptive_reserve_hysteresis_child,val,success,0.7647058823529411,1.0,3121,1.116,708,2413,2,0.6936666666666667,0,2
kvp2.bulk24.phaseearly.tighttight.s20260912,contextual_top1,val,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260912,hard_conditional,val,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260912,best_fixed_parent,val,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260912,parent_oracle,val,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260912,oracle_after_child,val,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260912,oracle_after_hysteresis_child,val,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260913,kv_constrained_online,test,success,0.6764705882352942,1.0,3537,1.0903333333333334,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260913,least_laxity_first,test,success,0.5,1.0,3384,1.1361666666666668,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260913,kv_adaptive_reserve_child,test,success,0.6764705882352942,1.0,3537,1.0903333333333334,843,2694,6,0.8881388888888889,0,2
kvp2.bulk24.phaseearly.tighttight.s20260913,kv_adaptive_reserve_hysteresis_child,test,success,0.5588235294117647,1.0,3507,1.1361666666666668,1932,1575,4,0.6127083333333333,17,2
kvp2.bulk24.phaseearly.tighttight.s20260913,contextual_top1,test,success,0.6764705882352942,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260913,hard_conditional,test,success,0.5,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260913,best_fixed_parent,test,success,0.6764705882352942,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260913,parent_oracle,test,success,0.6764705882352942,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260913,oracle_after_child,test,success,0.6764705882352942,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260913,oracle_after_hysteresis_child,test,success,0.6764705882352942,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260914,kv_constrained_online,ood,success,0.9411764705882353,1.0,3043,1.0548333333333333,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260914,least_laxity_first,ood,success,0.7058823529411765,1.0,2684,1.1111666666666666,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260914,kv_adaptive_reserve_child,ood,success,0.8823529411764706,1.0,2989,1.019,1058,1931,8,0.8271875,22,2
kvp2.bulk24.phaseearly.tighttight.s20260914,kv_adaptive_reserve_hysteresis_child,ood,success,0.8823529411764706,1.0,3032,1.0668333333333333,1384,1648,4,0.6799166666666666,21,2
kvp2.bulk24.phaseearly.tighttight.s20260914,contextual_top1,ood,success,0.9411764705882353,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260914,hard_conditional,ood,success,0.7058823529411765,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260914,best_fixed_parent,ood,success,0.9411764705882353,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260914,parent_oracle,ood,success,0.9411764705882353,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260914,oracle_after_child,ood,success,0.9411764705882353,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260914,oracle_after_hysteresis_child,ood,success,0.9411764705882353,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260915,kv_constrained_online,ood,success,0.6764705882352942,1.0,4155,1.1291666666666667,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260915,least_laxity_first,ood,success,0.5294117647058824,1.0,3667,1.1045,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260915,kv_adaptive_reserve_child,ood,success,0.6764705882352942,1.0,4155,1.1291666666666667,991,3164,4,0.9210833333333334,0,2
kvp2.bulk24.phaseearly.tighttight.s20260915,kv_adaptive_reserve_hysteresis_child,ood,success,0.6764705882352942,1.0,4202,1.1161666666666668,1158,3044,2,0.48816666666666664,24,2
kvp2.bulk24.phaseearly.tighttight.s20260915,contextual_top1,ood,success,0.6764705882352942,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260915,hard_conditional,ood,success,0.5294117647058824,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260915,best_fixed_parent,ood,success,0.6764705882352942,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260915,parent_oracle,ood,success,0.6764705882352942,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260915,oracle_after_child,ood,success,0.6764705882352942,nan,0,nan,,,,,,
kvp2.bulk24.phaseearly.tighttight.s20260915,oracle_after_hysteresis_child,ood,success,0.6764705882352942,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260910,kv_constrained_online,train,success,0.9117647058823529,1.0,3150,1.1555,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260910,least_laxity_first,train,success,0.7352941176470589,1.0,2823,1.1011666666666666,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260910,kv_adaptive_reserve_child,train,success,0.9705882352941176,1.0,2858,1.1133333333333333,899,1959,10,0.9562999999999999,24,2
kvp2.bulk24.phasemiddle.tightloose.s20260910,kv_adaptive_reserve_hysteresis_child,train,success,0.9117647058823529,1.0,2930,1.1011666666666666,1972,958,4,0.6605,18,2
kvp2.bulk24.phasemiddle.tightloose.s20260910,contextual_top1,train,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260910,hard_conditional,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260910,best_fixed_parent,train,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260910,parent_oracle,train,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260910,oracle_after_child,train,success,0.9705882352941176,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260910,oracle_after_hysteresis_child,train,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260911,kv_constrained_online,train,success,0.8823529411764706,1.0,3888,1.0746666666666667,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260911,least_laxity_first,train,success,0.7058823529411765,1.0,3496,1.1355,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260911,kv_adaptive_reserve_child,train,success,0.9117647058823529,1.0,3680,1.1066666666666667,1370,2310,4,0.9962500000000001,22,2
kvp2.bulk24.phasemiddle.tightloose.s20260911,kv_adaptive_reserve_hysteresis_child,train,success,0.9117647058823529,1.0,3844,1.0876666666666666,1479,2365,2,0.6269166666666667,21,2
kvp2.bulk24.phasemiddle.tightloose.s20260911,contextual_top1,train,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260911,hard_conditional,train,success,0.7058823529411765,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260911,best_fixed_parent,train,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260911,parent_oracle,train,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260911,oracle_after_child,train,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260911,oracle_after_hysteresis_child,train,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260912,kv_constrained_online,val,success,0.9411764705882353,1.0,3115,1.0623333333333334,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260912,least_laxity_first,val,success,0.7941176470588235,1.0,2840,1.1311666666666667,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260912,kv_adaptive_reserve_child,val,success,0.9411764705882353,1.0,3049,1.1215,967,2082,6,0.9884166666666667,25,2
kvp2.bulk24.phasemiddle.tightloose.s20260912,kv_adaptive_reserve_hysteresis_child,val,success,0.9411764705882353,1.0,2952,1.1311666666666667,1746,1206,2,0.5864166666666666,23,2
kvp2.bulk24.phasemiddle.tightloose.s20260912,contextual_top1,val,success,0.9411764705882353,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260912,hard_conditional,val,success,0.7941176470588235,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260912,best_fixed_parent,val,success,0.9411764705882353,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260912,parent_oracle,val,success,0.9411764705882353,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260912,oracle_after_child,val,success,0.9411764705882353,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260912,oracle_after_hysteresis_child,val,success,0.9411764705882353,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260913,kv_constrained_online,test,success,0.8823529411764706,1.0,3795,1.072,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260913,least_laxity_first,test,success,0.7941176470588235,1.0,3346,1.1656666666666666,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260913,kv_adaptive_reserve_child,test,success,0.9117647058823529,1.0,3553,1.1191666666666666,1132,2421,4,0.9165416666666667,20,2
kvp2.bulk24.phasemiddle.tightloose.s20260913,kv_adaptive_reserve_hysteresis_child,test,success,0.8235294117647058,1.0,3632,1.141,1663,1969,2,0.6395833333333334,19,2
kvp2.bulk24.phasemiddle.tightloose.s20260913,contextual_top1,test,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260913,hard_conditional,test,success,0.7941176470588235,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260913,best_fixed_parent,test,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260913,parent_oracle,test,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260913,oracle_after_child,test,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260913,oracle_after_hysteresis_child,test,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260914,kv_constrained_online,ood,success,0.9117647058823529,1.0,2936,1.0696666666666668,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260914,least_laxity_first,ood,success,0.8235294117647058,1.0,2661,1.1721666666666666,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260914,kv_adaptive_reserve_child,ood,success,0.9705882352941176,1.0,2821,1.0583333333333333,1502,1319,4,0.9299166666666666,23,2
kvp2.bulk24.phasemiddle.tightloose.s20260914,kv_adaptive_reserve_hysteresis_child,ood,success,0.9117647058823529,1.0,2774,1.0665,1671,1103,4,0.5359583333333333,21,2
kvp2.bulk24.phasemiddle.tightloose.s20260914,contextual_top1,ood,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260914,hard_conditional,ood,success,0.8235294117647058,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260914,best_fixed_parent,ood,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260914,parent_oracle,ood,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260914,oracle_after_child,ood,success,0.9705882352941176,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260914,oracle_after_hysteresis_child,ood,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260915,kv_constrained_online,ood,success,0.7647058823529411,1.0,4050,1.1098333333333332,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260915,least_laxity_first,ood,success,0.5882352941176471,1.0,3651,1.1371666666666667,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260915,kv_adaptive_reserve_child,ood,success,0.7647058823529411,1.0,4050,1.1098333333333332,1335,2715,4,0.9054583333333334,0,2
kvp2.bulk24.phasemiddle.tightloose.s20260915,kv_adaptive_reserve_hysteresis_child,ood,success,0.8235294117647058,1.0,4019,1.1358333333333333,1130,2889,2,0.49266666666666664,27,2
kvp2.bulk24.phasemiddle.tightloose.s20260915,contextual_top1,ood,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260915,hard_conditional,ood,success,0.5882352941176471,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260915,best_fixed_parent,ood,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260915,parent_oracle,ood,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260915,oracle_after_child,ood,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tightloose.s20260915,oracle_after_hysteresis_child,ood,success,0.8235294117647058,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260910,kv_constrained_online,train,success,0.7352941176470589,1.0,2914,1.1148333333333333,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260910,least_laxity_first,train,success,0.5,1.0,2823,1.1011666666666666,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260910,kv_adaptive_reserve_child,train,success,0.7352941176470589,1.0,3004,1.1573333333333333,800,2204,2,0.8851666666666667,24,2
kvp2.bulk24.phasemiddle.tighttight.s20260910,kv_adaptive_reserve_hysteresis_child,train,success,0.6470588235294118,1.0,2946,1.1011666666666666,1710,1236,2,0.6236666666666667,23,2
kvp2.bulk24.phasemiddle.tighttight.s20260910,contextual_top1,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260910,hard_conditional,train,success,0.5,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260910,best_fixed_parent,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260910,parent_oracle,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260910,oracle_after_child,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260910,oracle_after_hysteresis_child,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260911,kv_constrained_online,train,success,0.7352941176470589,1.0,3631,1.1103333333333334,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260911,least_laxity_first,train,success,0.4117647058823529,1.0,3499,1.1355,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260911,kv_adaptive_reserve_child,train,success,0.7058823529411765,1.0,3794,1.1003333333333334,1362,2432,4,0.9820416666666666,27,2
kvp2.bulk24.phasemiddle.tighttight.s20260911,kv_adaptive_reserve_hysteresis_child,train,success,0.7058823529411765,1.0,3794,1.1003333333333334,1105,2689,2,0.6746666666666667,27,2
kvp2.bulk24.phasemiddle.tighttight.s20260911,contextual_top1,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260911,hard_conditional,train,success,0.4117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260911,best_fixed_parent,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260911,parent_oracle,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260911,oracle_after_child,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260911,oracle_after_hysteresis_child,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260912,kv_constrained_online,val,success,0.7352941176470589,1.0,3096,1.0531666666666666,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260912,least_laxity_first,val,success,0.5294117647058824,1.0,2840,1.1311666666666667,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260912,kv_adaptive_reserve_child,val,success,0.7352941176470589,1.0,3096,1.081,973,2123,8,0.9247500000000001,3,2
kvp2.bulk24.phasemiddle.tighttight.s20260912,kv_adaptive_reserve_hysteresis_child,val,success,0.7352941176470589,1.0,3214,1.081,1457,1757,4,0.6683749999999999,26,2
kvp2.bulk24.phasemiddle.tighttight.s20260912,contextual_top1,val,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260912,hard_conditional,val,success,0.5294117647058824,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260912,best_fixed_parent,val,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260912,parent_oracle,val,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260912,oracle_after_child,val,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260912,oracle_after_hysteresis_child,val,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260913,kv_constrained_online,test,success,0.6176470588235294,1.0,3623,1.1468333333333334,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260913,least_laxity_first,test,success,0.5882352941176471,1.0,3346,1.1656666666666666,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260913,kv_adaptive_reserve_child,test,success,0.6764705882352942,1.0,3563,1.1981666666666666,1026,2537,4,0.9669583333333334,23,2
kvp2.bulk24.phasemiddle.tighttight.s20260913,kv_adaptive_reserve_hysteresis_child,test,success,0.5882352941176471,1.0,3614,1.1541666666666666,1663,1951,2,0.6444166666666666,19,2
kvp2.bulk24.phasemiddle.tighttight.s20260913,contextual_top1,test,success,0.6176470588235294,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260913,hard_conditional,test,success,0.5882352941176471,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260913,best_fixed_parent,test,success,0.6176470588235294,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260913,parent_oracle,test,success,0.6176470588235294,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260913,oracle_after_child,test,success,0.6764705882352942,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260913,oracle_after_hysteresis_child,test,success,0.6176470588235294,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260914,kv_constrained_online,ood,success,0.8823529411764706,1.0,3024,1.0643333333333334,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260914,least_laxity_first,ood,success,0.5882352941176471,1.0,2661,1.1721666666666666,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260914,kv_adaptive_reserve_child,ood,success,0.8823529411764706,1.0,3017,1.0423333333333333,1078,1939,6,0.8866388888888889,23,2
kvp2.bulk24.phasemiddle.tighttight.s20260914,kv_adaptive_reserve_hysteresis_child,ood,success,0.8529411764705882,1.0,2982,1.053,1211,1771,2,0.6555,23,2
kvp2.bulk24.phasemiddle.tighttight.s20260914,contextual_top1,ood,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260914,hard_conditional,ood,success,0.5882352941176471,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260914,best_fixed_parent,ood,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260914,parent_oracle,ood,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260914,oracle_after_child,ood,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260914,oracle_after_hysteresis_child,ood,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260915,kv_constrained_online,ood,success,0.6470588235294118,1.0,4208,1.1415,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260915,least_laxity_first,ood,success,0.38235294117647056,1.0,3651,1.1371666666666667,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260915,kv_adaptive_reserve_child,ood,success,0.6470588235294118,1.0,4208,1.1415,1034,3174,2,0.8636666666666667,0,2
kvp2.bulk24.phasemiddle.tighttight.s20260915,kv_adaptive_reserve_hysteresis_child,ood,success,0.6764705882352942,1.0,4145,1.2706666666666666,1130,3015,2,0.5044166666666666,28,2
kvp2.bulk24.phasemiddle.tighttight.s20260915,contextual_top1,ood,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260915,hard_conditional,ood,success,0.38235294117647056,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260915,best_fixed_parent,ood,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260915,parent_oracle,ood,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260915,oracle_after_child,ood,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phasemiddle.tighttight.s20260915,oracle_after_hysteresis_child,ood,success,0.6764705882352942,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,kv_constrained_online,train,success,0.9117647058823529,1.0,3219,1.028,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,least_laxity_first,train,success,0.7941176470588235,1.0,2895,1.199,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,kv_adaptive_reserve_child,train,success,0.9705882352941176,1.0,3009,1.112,1429,1580,6,0.9846666666666666,24,2
kvp2.bulk24.phaselate.tightloose.s20260910,kv_adaptive_reserve_hysteresis_child,train,success,0.9705882352941176,1.0,3009,1.112,1499,1510,2,0.5994166666666667,24,2
kvp2.bulk24.phaselate.tightloose.s20260910,contextual_top1,train,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,hard_conditional,train,success,0.7941176470588235,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,best_fixed_parent,train,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,parent_oracle,train,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,oracle_after_child,train,success,0.9705882352941176,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260910,oracle_after_hysteresis_child,train,success,0.9705882352941176,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,kv_constrained_online,train,success,0.8823529411764706,1.0,3702,1.0746666666666667,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,least_laxity_first,train,success,0.7058823529411765,1.0,3496,1.1355,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,kv_adaptive_reserve_child,train,success,0.9117647058823529,1.0,3915,1.096,1549,2366,6,0.9126944444444445,26,2
kvp2.bulk24.phaselate.tightloose.s20260911,kv_adaptive_reserve_hysteresis_child,train,success,0.9117647058823529,1.0,3864,1.0876666666666666,1647,2217,2,0.7176666666666667,24,2
kvp2.bulk24.phaselate.tightloose.s20260911,contextual_top1,train,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,hard_conditional,train,success,0.7058823529411765,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,best_fixed_parent,train,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,parent_oracle,train,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,oracle_after_child,train,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260911,oracle_after_hysteresis_child,train,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260912,kv_constrained_online,val,success,0.9705882352941176,1.0,3110,1.0656666666666668,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260912,least_laxity_first,val,success,0.7941176470588235,1.0,2843,1.1311666666666667,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260912,kv_adaptive_reserve_child,val,success,0.9411764705882353,1.0,3018,1.0675,1508,1510,8,0.9668749999999999,23,2
kvp2.bulk24.phaselate.tightloose.s20260912,kv_adaptive_reserve_hysteresis_child,val,success,0.9411764705882353,1.0,2973,1.1311666666666667,2092,881,2,0.6041666666666666,24,2
kvp2.bulk24.phaselate.tightloose.s20260912,contextual_top1,val,success,0.9705882352941176,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260912,hard_conditional,val,success,0.7941176470588235,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260912,best_fixed_parent,val,success,0.9705882352941176,nan,0,nan,,,,,,
